customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,charge_band,ChurnInt
4097-YODCF,Male,No,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Electronic check,103.8,3470.8,false,25-48 months,Premium (>$90),0
3733-UOCWF,Male,Yes,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),85.55,5251.75,false,49+ months,High ($65-90),0
2722-VOJQL,Male,No,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),105.65,6903.1,true,49+ months,Premium (>$90),1
8961-QDZZJ,Female,No,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,95.0,5535.8,false,49+ months,Premium (>$90),0
5995-WWKKG,Female,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,19.8,695.05,false,25-48 months,Low (<$35),0
7879-CGSFV,Male,No,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Mailed check,100.9,5552.05,false,49+ months,Premium (>$90),0
7432-FFVAR,Female,No,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,No,Bank transfer (automatic),90.95,4236.6,false,25-48 months,Premium (>$90),0
0580-PIQHM,Female,No,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Bank transfer (automatic),101.6,3930.55,false,25-48 months,Premium (>$90),0
1696-HXOWK,Female,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,No,Mailed check,95.65,6856.95,false,49+ months,Premium (>$90),0
3026-ATZYV,Female,No,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,No,Bank transfer (automatic),75.1,2658.8,false,25-48 months,High ($65-90),0
9289-LBQVU,Male,No,Yes,No,64,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Mailed check,70.15,4480.7,false,49+ months,High ($65-90),0
6933-FHBZC,Female,No,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Yes,Mailed check,56.05,1553.2,false,25-48 months,Medium ($35-65),0
0221-NAUXK,Male,No,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),19.95,219.5,false,0-12 months,Low (<$35),0
9770-KXGQU,Female,No,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,Mailed check,98.6,5311.85,false,49+ months,Premium (>$90),0
6289-CPNLD,Male,No,Yes,Yes,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Mailed check,73.9,2405.05,true,25-48 months,High ($65-90),1
5519-TEEUH,Male,No,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.15,682.15,false,25-48 months,Low (<$35),0
7856-GANIL,Male,Yes,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),98.7,4525.8,false,25-48 months,Premium (>$90),0
7614-QVWQL,Male,No,Yes,Yes,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),51.8,2541.25,true,49+ months,Medium ($35-65),1
1757-TCATG,Male,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.05,746.75,false,25-48 months,Low (<$35),0
6345-ULYRW,Male,Yes,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,No,Mailed check,88.4,3912.9,true,25-48 months,High ($65-90),1
4776-XSKYQ,Female,No,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,No,Credit card (automatic),30.25,368.85,false,0-12 months,Low (<$35),0
5753-QQWPW,Female,No,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Electronic check,59.9,1654.7,false,25-48 months,Medium ($35-65),0
7472-EQOAV,Male,Yes,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),86.7,6179.35,false,49+ months,High ($65-90),0
8034-RYTVV,Female,No,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Yes,Credit card (automatic),84.25,4589.85,false,49+ months,High ($65-90),0
1333-PBMXB,Female,No,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),24.75,1342.15,false,49+ months,Low (<$35),0
6546-OPBBH,Male,No,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,23.95,1216.35,false,49+ months,Low (<$35),0
5985-BEHZK,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Credit card (automatic),105.0,7578.05,false,49+ months,Premium (>$90),0
9127-QRZMH,Male,No,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),59.85,2603.95,false,25-48 months,Medium ($35-65),0
9644-KVCNC,Female,No,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Bank transfer (automatic),92.15,6056.9,false,49+ months,Premium (>$90),0
2137-DQMEV,Male,No,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,No,Mailed check,44.8,2983.65,false,49+ months,Medium ($35-65),0
4632-PAOYU,Male,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.95,433.5,false,13-24 months,Low (<$35),0
8746-BFOAJ,Male,Yes,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.5,429.55,false,13-24 months,Low (<$35),0
6072-NUQCB,Male,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.25,488.25,false,13-24 months,Low (<$35),0
8133-ANHHJ,Female,Yes,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,Bank transfer (automatic),103.0,5166.2,false,49+ months,Premium (>$90),0
9107-UKCKY,Male,No,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,79.8,4914.8,false,49+ months,High ($65-90),0
1492-KGETH,Male,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Bank transfer (automatic),78.35,5445.95,false,49+ months,High ($65-90),0
4163-HFTUK,Male,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,19.1,1007.8,false,49+ months,Low (<$35),0
8859-YSTWS,Male,No,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.95,1004.5,false,25-48 months,Low (<$35),0
1998-VHJHK,Female,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.15,501.35,false,25-48 months,Low (<$35),0
1707-HABPF,Female,Yes,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Bank transfer (automatic),91.3,4126.35,false,25-48 months,Premium (>$90),0
4508-OEBEY,Male,No,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),75.5,2424.45,false,25-48 months,High ($65-90),0
6051-PTVNS,Female,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.15,998.1,false,49+ months,Low (<$35),0
2877-VDUER,Female,No,Yes,Yes,35,No,No phone service,DSL,No,No,No,Yes,Yes,No,No,Mailed check,40.9,1383.6,false,25-48 months,Medium ($35-65),0
6586-PSJOX,Male,No,No,Yes,15,Yes,No,DSL,No,No,Yes,Yes,No,No,No,Credit card (automatic),55.2,864.55,false,13-24 months,Medium ($35-65),0
9705-ZJBCG,Female,No,Yes,Yes,13,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Bank transfer (automatic),54.15,701.05,false,13-24 months,Medium ($35-65),0
9670-BPNXF,Female,No,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Credit card (automatic),62.55,2796.45,false,25-48 months,Medium ($35-65),0
3301-VKTGC,Male,No,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,Bank transfer (automatic),85.5,5696.6,false,49+ months,High ($65-90),0
4619-EVPHY,Female,Yes,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),91.0,1859.5,false,13-24 months,Premium (>$90),0
4423-JWZJN,Male,No,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,No,Credit card (automatic),90.25,5629.15,false,49+ months,Premium (>$90),0
7452-FOLON,Male,No,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),25.45,958.45,false,25-48 months,Low (<$35),0
2320-TZRRH,Female,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.5,403.15,false,13-24 months,Low (<$35),0
4942-VZZOM,Male,No,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Yes,Credit card (automatic),66.15,4392.5,false,49+ months,High ($65-90),0
4291-HYEBC,Female,Yes,Yes,Yes,28,No,No phone service,DSL,No,Yes,No,No,No,Yes,Yes,Electronic check,39.1,1096.6,false,25-48 months,Medium ($35-65),0
6047-SUHPR,Male,No,Yes,Yes,39,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,Electronic check,59.8,2343.85,false,25-48 months,Medium ($35-65),0
1121-QSIVB,Female,No,No,Yes,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Mailed check,77.55,3471.1,false,25-48 months,High ($65-90),0
8318-LCNBW,Male,No,Yes,No,35,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,No,Credit card (automatic),53.15,1930.9,false,25-48 months,Medium ($35-65),0
1217-VASWC,Male,Yes,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),100.55,4304.0,false,25-48 months,Premium (>$90),0
5915-DGNVC,Female,No,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,No,Electronic check,71.8,3472.05,false,49+ months,High ($65-90),0
6260-XLACS,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.7,117.8,false,0-12 months,Low (<$35),0
2896-TBNBE,Male,No,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,No,Electronic check,80.8,3132.75,false,25-48 months,High ($65-90),0
2522-WLNSF,Female,Yes,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,No,Bank transfer (automatic),64.2,2106.3,false,25-48 months,Medium ($35-65),0
0193-ESZXP,Female,Yes,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),105.5,6205.5,true,49+ months,Premium (>$90),1
9386-LDCZR,Male,No,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Credit card (automatic),90.65,3882.3,false,25-48 months,Premium (>$90),0
5619-XZZKR,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.95,68.2,false,0-12 months,Low (<$35),0
0983-TATYJ,Female,No,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No,Yes,Mailed check,51.45,1758.9,false,25-48 months,Medium ($35-65),0
1984-FCOWB,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,109.5,7674.55,true,49+ months,Premium (>$90),1
5602-BVFMK,Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.3,228.75,false,0-12 months,Low (<$35),0
2325-WINES,Female,No,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),104.05,3416.85,false,25-48 months,Premium (>$90),0
1371-WEPDS,Male,Yes,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,No,Electronic check,55.8,2283.3,false,25-48 months,Medium ($35-65),0
9730-DRTMJ,Male,No,Yes,No,32,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Yes,Credit card (automatic),72.8,2333.05,false,25-48 months,High ($65-90),0
3349-ANQNH,Female,Yes,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,99.5,5890.0,false,49+ months,Premium (>$90),0
5847-MXBEO,Male,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.3,475.1,false,13-24 months,Low (<$35),0
1265-XTECC,Female,Yes,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Credit card (automatic),96.55,6581.9,true,49+ months,Premium (>$90),1
1183-CANVH,Female,No,Yes,No,23,Yes,No,DSL,No,No,No,Yes,Yes,No,No,Bank transfer (automatic),60.0,1347.15,false,13-24 months,Medium ($35-65),0
8679-LZBMD,Male,No,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),90.65,3974.15,false,25-48 months,Premium (>$90),0
6252-DFGTK,Female,No,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Credit card (automatic),68.1,2479.25,false,25-48 months,High ($65-90),0
2237-ZFSMY,Female,No,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Yes,Electronic check,95.55,3692.85,true,25-48 months,Premium (>$90),1
1722-LDZJS,Male,No,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.2,1068.15,false,49+ months,Low (<$35),0
1752-OZXFY,Male,No,Yes,No,60,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,Mailed check,59.8,3561.15,false,49+ months,Medium ($35-65),0
9066-QRSDU,Female,No,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,26.3,1763.55,false,49+ months,Low (<$35),0
6933-VLYFX,Male,No,Yes,Yes,31,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Electronic check,59.95,1848.8,false,25-48 months,Medium ($35-65),0
6754-WKSHP,Male,No,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),25.35,723.3,false,25-48 months,Low (<$35),0
2862-JVEOY,Male,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.15,124.4,false,0-12 months,Low (<$35),0
1534-OULXE,Female,No,Yes,Yes,61,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Bank transfer (automatic),49.7,2961.4,false,49+ months,Medium ($35-65),0
7136-RVDTZ,Male,Yes,No,No,70,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,45.25,3264.45,true,49+ months,Medium ($35-65),1
1480-IVEVR,Male,Yes,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Bank transfer (automatic),81.6,2815.25,false,25-48 months,High ($65-90),0
9391-YZEJW,Female,No,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),94.0,5757.2,false,49+ months,Premium (>$90),0
4118-CEVPF,Female,Yes,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),110.8,3836.3,false,25-48 months,Premium (>$90),0
9114-VEPUF,Male,No,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,No,Electronic check,96.1,6001.45,false,49+ months,Premium (>$90),0
8241-JUIQO,Female,No,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.45,1336.35,false,49+ months,Low (<$35),0
3410-MHHUM,Female,No,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,No,Electronic check,94.4,4295.35,false,25-48 months,Premium (>$90),0
6777-TGHTM,Female,No,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),106.95,5785.5,true,49+ months,Premium (>$90),1
8909-BOLNL,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,21.2,52.05,false,0-12 months,Low (<$35),0
3229-USWAR,Female,No,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),79.95,2727.3,false,25-48 months,High ($65-90),0
4785-QRJHC,Male,Yes,Yes,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),59.9,2816.65,true,25-48 months,Medium ($35-65),1
0269-XFESX,Male,No,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,24.35,538.5,false,13-24 months,Low (<$35),0
4905-JEFDW,Male,No,No,No,11,No,No phone service,DSL,No,No,Yes,No,Yes,No,Yes,Electronic check,41.6,470.6,true,0-12 months,Medium ($35-65),1
8277-RVRSV,Female,No,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),24.15,800.3,false,25-48 months,Low (<$35),0
9402-CXWPL,Female,No,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No,Electronic check,98.9,6838.6,false,49+ months,Premium (>$90),0
5343-SGUBI,Female,No,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Mailed check,80.2,4297.6,false,49+ months,High ($65-90),0
6156-UZDLF,Female,No,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Credit card (automatic),87.15,2274.1,false,25-48 months,High ($65-90),0
0068-FIGTF,Female,No,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Mailed check,78.2,2078.95,false,25-48 months,High ($65-90),0
1840-BIUOG,Male,No,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Yes,Electronic check,68.7,1416.2,false,13-24 months,High ($65-90),0
9711-FJTBX,Male,No,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Mailed check,85.85,4793.8,false,49+ months,High ($65-90),0
6261-RCVNS,Female,No,No,No,42,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Credit card (automatic),73.9,3160.55,true,25-48 months,High ($65-90),1
2957-JIRMN,Female,Yes,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,No,Electronic check,84.45,4959.15,false,49+ months,High ($65-90),0
7163-OCEQI,Male,No,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Mailed check,78.65,1663.75,false,13-24 months,High ($65-90),0
5975-BAICR,Male,No,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Yes,Credit card (automatic),63.7,2188.5,false,25-48 months,Medium ($35-65),0
9033-EOXWV,Female,No,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,No,Mailed check,74.05,872.65,true,0-12 months,High ($65-90),1
7049-GKVZY,Female,No,No,No,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Credit card (automatic),79.85,1387.35,false,13-24 months,High ($65-90),0
3721-CNZHX,Male,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.8,304.6,false,13-24 months,Low (<$35),0
3585-YNADK,Female,No,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,Bank transfer (automatic),74.6,4368.95,false,49+ months,High ($65-90),0
0687-ZVTHB,Male,No,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,No,Credit card (automatic),72.45,4653.85,true,49+ months,High ($65-90),1
9503-XJUME,Male,No,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.65,928.4,false,49+ months,Low (<$35),0
6736-DHUQI,Female,No,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,No,Bank transfer (automatic),84.8,5598.3,false,49+ months,High ($65-90),0
3915-ODIYG,Male,Yes,No,No,60,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,Electronic check,71.75,4374.55,false,49+ months,High ($65-90),0
2724-FJDYW,Male,No,No,Yes,39,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),54.85,2191.7,false,25-48 months,Medium ($35-65),0
4451-RWASJ,Male,No,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.5,239.75,false,13-24 months,Low (<$35),0
5671-UUNXD,Female,Yes,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Electronic check,100.65,5189.75,false,49+ months,Premium (>$90),0
0956-ACVZC,Female,No,No,No,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),94.1,5060.9,false,49+ months,Premium (>$90),0
4250-ZBWLV,Male,No,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Electronic check,108.45,7176.55,true,49+ months,Premium (>$90),1
0440-MOGPM,Female,No,No,No,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,80.55,3263.9,false,25-48 months,High ($65-90),0
0020-JDNXP,Female,No,Yes,Yes,34,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Mailed check,61.25,1993.2,false,25-48 months,Medium ($35-65),0
7353-YOWFP,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.25,129.15,false,0-12 months,Low (<$35),0
9835-ZIITK,Male,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,110.85,7491.75,true,49+ months,Premium (>$90),1
8008-ESFLK,Female,No,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Electronic check,110.5,5835.5,false,49+ months,Premium (>$90),0
4750-UKWJK,Female,Yes,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.6,727.8,false,25-48 months,Low (<$35),0
4487-ZYJZK,Female,No,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.6,763.1,false,25-48 months,Low (<$35),0
8331-ZXFOE,Female,No,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Credit card (automatic),71.1,4299.2,false,49+ months,High ($65-90),0
7325-ENZFI,Female,No,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),40.3,1630.4,false,25-48 months,Medium ($35-65),0
1397-XKKWR,Male,No,No,No,7,No,No phone service,DSL,Yes,No,Yes,No,No,No,No,Mailed check,35.3,264.8,false,0-12 months,Medium ($35-65),0
8097-OMULG,Male,No,Yes,Yes,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),76.75,4541.9,false,49+ months,High ($65-90),0
6096-EGVTU,Female,No,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,24.9,1595.5,false,49+ months,Low (<$35),0
5081-NWSUP,Female,No,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,No,Mailed check,64.9,685.55,false,0-12 months,Medium ($35-65),0
2580-ATZSQ,Female,No,Yes,Yes,65,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,Bank transfer (automatic),61.35,3874.1,false,49+ months,Medium ($35-65),0
9691-HKOVS,Female,No,Yes,No,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,90.15,4916.95,false,49+ months,Premium (>$90),0
8319-QBEHW,Male,No,No,Yes,26,No,No phone service,DSL,No,Yes,No,No,Yes,No,Yes,Bank transfer (automatic),39.95,1023.75,false,25-48 months,Medium ($35-65),0
4700-UBQMV,Male,No,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),75.9,1549.75,false,13-24 months,High ($65-90),0
7356-AYNJP,Female,No,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,23.9,97.5,false,0-12 months,Low (<$35),0
9249-FXSCK,Female,No,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),111.25,5916.45,true,49+ months,Premium (>$90),1
5553-AOINX,Female,Yes,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,104.9,6891.45,false,49+ months,Premium (>$90),0
7445-WMRBW,Female,No,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),73.85,3581.4,false,25-48 months,High ($65-90),0
0080-EMYVY,Female,No,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,No,Credit card (automatic),51.45,727.85,false,13-24 months,Medium ($35-65),0
7609-NRNCA,Female,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.55,280.85,false,13-24 months,Low (<$35),0
0623-EJQEG,Male,No,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,No,Electronic check,93.55,6069.25,false,49+ months,Premium (>$90),0
7153-CHRBV,Female,No,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Yes,Mailed check,59.3,3274.35,false,49+ months,Medium ($35-65),0
6198-PNNSZ,Female,No,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,Bank transfer (automatic),109.8,6109.65,false,49+ months,Premium (>$90),0
5774-QPLTF,Male,No,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.35,938.95,false,49+ months,Low (<$35),0
6383-ZTSIW,Female,Yes,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,Mailed check,99.1,3877.95,false,25-48 months,Premium (>$90),0
3069-SSVSN,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,No,Mailed check,25.85,25.85,false,0-12 months,Low (<$35),0
